auctionPicUrl,userInfo,displayRatePic,dsr,displayRateSum,appendComment,fromMemory,picsSmall,tmallSweetPic,rateDate,rateContent,fromMall,userIdEncryption,sellerId,videoList,displayUserLink,id,aliMallSeller,reply,pics,buyCount,userVipLevel,auctionSku,anony,displayUserNumId,goldUser,attributesMap,headExtraPic,aucNumId,displayUserNick,structuredRateList,carServiceLocation,userVipPic,serviceRateContent,memberIcon,attributes,position,cmsSource,tamllSweetLevel,useful,displayUserRateLink,tradeEndTime.date,tradeEndTime.hours,tradeEndTime.seconds,tradeEndTime.month,tradeEndTime.timezoneOffset,tradeEndTime.year,tradeEndTime.minutes,tradeEndTime.time,tradeEndTime.day,gmtCreateTime.date,gmtCreateTime.hours,gmtCreateTime.seconds,gmtCreateTime.month,gmtCreateTime.timezoneOffset,gmtCreateTime.year,gmtCreateTime.minutes,gmtCreateTime.time,gmtCreateTime.day,appendComment.videoList,appendComment.commentId,appendComment.days,appendComment.reply,appendComment.commentTime,appendComment.pics,appendComment.content
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-18 14:57:23,这个甜杏干拍出来是真的好看，吃起来也是酸酸甜甜的，我特别喜欢这个味道不像某些店卖的甜杏干特别甜，这个还是比较中和的，吃起来手感也特别不错，下次还选每果家,True,,4070486739,[],,1160835375472,False,,"['//img.alicdn.com/bao/uploaded/i4/O1CN01Y4ftnF1ptx0XrluuB_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/O1CN01v1qqz11ptx0gh4DnG_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/O1CN01NxpKDp1ptx0hPrVWu_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/O1CN01PyRwh51ptx0hPrmAg_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/O1CN019S0zfY1ptx0XrmvGY_!!0-rate.jpg']",0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,莫***伦,[],,,,,,,天猫,2,True,,18,14,54,11,-480,121,56,1639810614000,6,18,14,23,11,-480,121,57,1639810643000,6,,,,,,,
,,,0,0,,0,[],,2021-12-18 14:56:36,懒得评论   但还是给他家评论了   这是第二次购买   是我吃过杏干最物美价廉的   👍🏻👍🏻👍🏻👍🏻👍🏿👍🏿👍🏿,True,,4070486739,[],,1160421742783,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,False,,,0,t***1,[],,,,,,,天猫,0,True,,12,15,15,11,-480,121,49,1639295355000,0,18,14,36,11,-480,121,56,1639810596000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-18 14:40:25,酸甜可口,True,,4070486739,[],,1160419538441,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,幸***5,[],,,,,,,天猫,2,True,,16,16,15,11,-480,121,43,1639644195000,4,18,14,25,11,-480,121,40,1639809625000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-18 14:10:44,酸甜好吃😄,True,,4070486739,[],,1160415038702,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,云***妮,[],,,,,,,天猫,1,True,,10,21,20,11,-480,121,32,1639143140000,5,18,14,44,11,-480,121,10,1639807844000,6,,,,,,,
,,,0,0,,0,[],,2021-12-18 12:55:08,宝贝收到，包装完好，干净卫生，口感酸甜，物流超快，价格公道，好评。,True,,4070486739,[],,1159929633390,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,绝***人,[],,,,,,,天猫,0,True,,14,15,55,11,-480,121,46,1639468015000,2,18,12,8,11,-480,121,55,1639803308000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-18 12:50:40,味道不错,True,,4070486739,[],,1159928629879,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,1***b,[],,,,,,,天猫,2,True,,15,22,46,11,-480,121,9,1639577386000,3,18,12,40,11,-480,121,50,1639803040000,6,,,,,,,
,,,0,0,,0,[],,2021-12-18 12:20:02,味道不错,True,,4070486739,[],,1160814183588,False,,"['//img.alicdn.com/bao/uploaded/i4/O1CN01TSfqrE1VNcjr8QiJf_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/O1CN01dK21mI1VNcjs5FixY_!!0-rate.jpg']",0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,和***8,[],,,,,,,天猫,0,True,,18,12,29,11,-480,121,19,1639801169000,6,18,12,2,11,-480,121,20,1639801202000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-18 12:01:31,好吃，多次复购,True,,4070486739,[],,1160398670917,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,t***6,[],,,,,,,天猫,3,True,,14,18,4,11,-480,121,23,1639477384000,2,18,12,31,11,-480,121,1,1639800091000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-18 11:10:03,不错谢谢,True,,4070486739,[],,1160392318240,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,h***b,[],,,,,,,天猫,4,True,,18,11,37,11,-480,121,9,1639796977000,6,18,11,3,11,-480,121,10,1639797003000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-18 10:42:24,好吃。,True,,4070486739,[],,1159912689823,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,g***8,[],,,,,,,天猫,1,True,,16,15,16,11,-480,121,15,1639638916000,4,18,10,24,11,-480,121,42,1639795344000,6,,,,,,,
,,,0,0,,0,[],,2021-12-18 10:19:01,好吃 生产日期很近 好评！,True,,4070486739,[],,1159909745169,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,树***懒,[],,,,,,,天猫,0,True,,18,9,4,11,-480,121,13,1639789984000,6,18,10,1,11,-480,121,19,1639793941000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-18 09:58:29,物美价廉，包装不错,True,,4070486739,[],,1159465944456,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,下***蟹,[],,,,,,,天猫,4,True,,18,9,36,11,-480,121,57,1639792656000,6,18,9,29,11,-480,121,58,1639792709000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-18 09:56:44,包装品质：和图片不太一样 商品分量：份量感觉不够 口感味道：口感还可以,True,,4070486739,[],,1159466040012,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,False,,,0,小***p,[],,,,,,,天猫,2,True,,18,9,58,11,-480,121,51,1639792318000,6,18,9,44,11,-480,121,56,1639792604000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-18 09:14:56,味道特别好，干净，非常满意！,True,,4070486739,[],,1160375706965,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,金***缘,[],,,,,,,天猫,2,True,,15,15,52,11,-480,121,51,1639554712000,3,18,9,56,11,-480,121,14,1639790096000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-18 08:06:11,这个特别特别特别好吃，根本停不下来的赶脚，吃完这些得准备囤货过年了,True,,4070486739,[],,1159452756879,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,True,0,True,,,0,水***q,[],,,,,,,天猫,3,True,,14,15,31,11,-480,121,45,1639467931000,2,18,8,11,11,-480,121,6,1639785971000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-18 08:06:10,这个特别特别特别好吃，根本停不下来的赶脚，吃完这些得准备囤货过年了,True,,4070486739,[],,1159452756877,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,True,,,0,水***q,[],,,,,,,天猫,3,True,,14,15,31,11,-480,121,45,1639467931000,2,18,8,10,11,-480,121,6,1639785970000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-18 08:02:55,好好吃 又来买2斤,True,,4070486739,[],,1160369470008,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,s***2,[],,,,,,,天猫,3,True,,17,18,47,11,-480,121,15,1639736147000,5,18,8,55,11,-480,121,2,1639785775000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-18 07:28:57,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意非常值得信赖的品牌，质量有保障，价格还亲民，相当满意,True,,4070486739,[],,1159892065799,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,小***9,[],,,,,,,天猫,3,True,,18,7,52,11,-480,121,26,1639783612000,6,18,7,57,11,-480,121,28,1639783737000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-18 00:28:10,是有色素之类的添加剂的，给后来买的参考。不是那种纯杏子干。,True,,4070486739,[],,1159446008671,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,小***外,[],,,,,,,天猫,1,True,,18,0,45,11,-480,121,26,1639758405000,6,18,0,10,11,-480,121,28,1639758490000,6,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-17 22:47:58,买就对了！特好吃！我很少评价！但是这个真好吃！不酸！开胃！怀孕想开胃的完全可以买,True,,4070486739,[],,1160357534049,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,b***宝,[],,,,,,,天猫,2,True,,17,22,56,11,-480,121,46,1639752416000,5,17,22,58,11,-480,121,47,1639752478000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-17 22:31:02,鳗鱼片口感没之前好，客服小程比较热情解答,True,,4070486739,[],,1159880225827,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,m***1,[],,,,,,,天猫,1,True,,17,22,43,11,-480,121,29,1639751383000,5,17,22,2,11,-480,121,31,1639751462000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 21:56:10,太甜了，杏干太湿,True,,4070486739,[],,1159436464593,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,False,,,0,t***5,[],,,,,,,天猫,0,True,,14,19,52,11,-480,121,50,1639482652000,2,17,21,10,11,-480,121,56,1639749370000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-17 21:49:22,不错，很干净,True,,4070486739,[],,1159876441814,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,w***7,[],,,,,,,天猫,4,True,,17,21,38,11,-480,121,33,1639748018000,5,17,21,22,11,-480,121,49,1639748962000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 21:39:59,酸酸甜甜，还可以,True,,4070486739,[],,1160351118646,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,转***茶,[],,,,,,,天猫,0,True,,17,21,16,11,-480,121,36,1639748176000,5,17,21,59,11,-480,121,39,1639748399000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 21:09:41,买了好多次了，依旧很实惠，关键是真的很好次，量也不错，还会再次购买的，满意的一次购物。,True,,4070486739,[],,1159872821516,False,,"['//img.alicdn.com/bao/uploaded/i2/O1CN01lufO9m1uCVWM0hn2M_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/O1CN01sqFmkG1uCVWKDJbB1_!!0-rate.jpg']",0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,False,,,0,a***e,[],,,,,,,天猫,0,True,,17,21,57,11,-480,121,6,1639746417000,5,17,21,41,11,-480,121,9,1639746581000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-17 20:41:04,太甜了,True,,4070486739,[],,1159428964563,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,慕***芊,[],,,,,,,天猫,4,True,,17,20,32,11,-480,121,10,1639743032000,5,17,20,4,11,-480,121,41,1639744864000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-17 20:37:58,好吃，必须回购！,True,,4070486739,[],,1160345218408,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,False,,,0,畅***雨,[],,,,,,,天猫,2,True,,17,20,13,11,-480,121,36,1639744573000,5,17,20,58,11,-480,121,37,1639744678000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-17 19:58:08,味道一般，没有想象中的好,True,,4070486739,[],,1159424448457,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,点***a,[],,,,,,,天猫,1,True,,17,19,36,11,-480,121,57,1639742256000,5,17,19,8,11,-480,121,58,1639742288000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-17 19:58:02,很好吃,True,,4070486739,[],,1160754003581,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,水***烟,[],,,,,,,天猫,1,True,,17,19,46,11,-480,121,56,1639742206000,5,17,19,2,11,-480,121,58,1639742282000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-17 19:36:40,非常好吃,True,,4070486739,[],,1159862949700,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,True,,,0,娟***7,[],,,,,,,天猫,2,True,,17,19,50,11,-480,121,35,1639740950000,5,17,19,40,11,-480,121,36,1639741000000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t4-18.png,2021-12-17 19:35:48,"真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",True,,4070486739,[],,1159422320069,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,True,0,True,,,0,x***x,[],,,,,,,天猫,4,True,,17,16,50,11,-480,121,42,1639730570000,5,17,19,48,11,-480,121,35,1639740948000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 19:32:15,超级好吃，回购三次了,True,,4070486739,[],,1160337990375,False,,[],0,0,食品口味:【半斤】精品杏干：250g*1包,False,0,False,,,0,我***5,[],,,,,,,天猫,0,True,,4,9,17,11,-480,121,7,1638580037000,6,17,19,15,11,-480,121,32,1639740735000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-17 19:30:57,好评,True,,4070486739,[],,1160751075351,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,True,,,0,宝***堂,[],,,,,,,天猫,2,True,,17,17,51,11,-480,121,20,1639732851000,5,17,19,57,11,-480,121,30,1639740657000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 19:13:42,收到了。,True,,4070486739,[],,1160749515036,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,自***品,[],,,,,,,天猫,0,True,,17,19,30,11,-480,121,13,1639739610000,5,17,19,42,11,-480,121,13,1639739622000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t2-18.png,2021-12-17 19:09:22,吃完了很好,True,,4070486739,[],,1159419188477,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,True,0,False,,,0,小***枝,[],,,,,,,天猫,2,True,,7,15,7,11,-480,121,22,1638861727000,2,17,19,22,11,-480,121,9,1639739362000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 18:42:45,好吃,True,,4070486739,[],,1160332566520,False,,[],0,0,食品口味:【半斤】精选杏干：250g*1包,False,0,False,,,0,t***1,[],,,,,,,天猫,0,True,,2,21,36,11,-480,121,10,1638450636000,4,17,18,45,11,-480,121,42,1639737765000,5,,,,,,,
,,,0,0,,0,[],tmall-grade-t1-18.png,2021-12-17 18:27:54,酸甜，好吃，回购的,True,,4070486739,[],,1160330882331,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,False,0,True,,,0,t***4,[],,,,,,,天猫,1,True,,17,18,51,11,-480,121,25,1639736751000,5,17,18,54,11,-480,121,27,1639736874000,5,,,,,,,
,,,0,0,,0,[],,2021-12-17 18:05:40,此用户没有填写评论!,True,,4070486739,[],,1160741387503,False,,[],0,0,食品口味:【1斤】精选杏干：250g*2包,False,0,True,,,0,叶***7,[],,,,,,,天猫,0,True,,16,19,40,11,-480,121,40,1639654840000,4,17,18,40,11,-480,121,5,1639735540000,5,[],0.0,0.0,,2021-12-17 18:07:51,[],还行
,,,0,0,,0,[],tmall-grade-t3-18.png,2021-12-17 18:02:12,杏干不错 酸酸甜甜的,True,,4070486739,[],,1159852121114,False,,[],0,0,食品口味:【2斤】精选杏干：250g*4包,True,0,True,,,0,紫***零,[],,,,,,,天猫,3,True,,17,17,22,11,-480,121,58,1639735102000,5,17,18,12,11,-480,121,2,1639735332000,5,,,,,,,
